Protein Group Name,Uniprot IDs,Representative Protein Description,Uniprot,env_0min vs. env_5min log2 fold change,env_0min vs. env_5min q-value,env_0min vs. env_5min significant,wt_0min vs. wt_5min log2 fold change,wt_0min vs. wt_5min q-value,wt_0min vs. wt_5min significant,wt_0min vs. wt_60min log2 fold change,wt_0min vs. wt_60min q-value,wt_0min vs. wt_60min significant,genome_0min vs. genome_60min log2 fold change,genome_0min vs. genome_60min q-value,genome_0min vs. genome_60min significant,wt_5min vs. env_5min log2 fold change,wt_5min vs. env_5min q-value,wt_5min vs. env_5min significant,wt_60min vs. genome_60min log2 fold change,wt_60min vs. genome_60min q-value,wt_60min vs. genome_60min significant,wt_0min vs. env_0min log2 fold change,wt_0min vs. env_0min q-value,wt_0min vs. env_0min significant,wt_0min vs. genome_0min log2 fold change,wt_0min vs. genome_0min q-value,wt_0min vs. genome_0min significant
PG244841,Q14671-2|Q14671-3|Q5T1Z4|Q5T1Z8,tr|Q5T1Z8|Q5T1Z8_HUMAN Pumilio homolog 1 OS=Homo sapiens GN=PUM1 PE=1 SV=1,Q5T1Z8,-0.049107405658473914,0.69046700809989,False,-0.5135556158780608,0.0792549213372727,False,-0.4467180670172751,0.0523812358413253,False,-0.18916891587422474,0.431867006083264,False,0.38943944817202625,0.998455589782439,False,0.03297296254355116,0.666662065066548,False,-0.07500876204756057,0.695187194639515,False,-0.22457618859949918,0.186914186866932,False
PG254767,Q9UG56|H0Y7P7,sp|Q9UG56|PISD_HUMAN Phosphatidylserine decarboxylase proenzyme; mitochondrial OS=Homo sapiens GN=PISD PE=2 SV=4,Q9UG56,-0.14936621226785202,0.647256941107299,False,0.017315123097356513,0.50352908196942,False,0.03995172831260606,0.623840692831588,False,-0.12874966059219303,0.480116865998627,False,-0.259142088435367,0.998455589782439,False,-0.23974614343907177,0.579113179146159,False,-0.09246075307015825,0.726709110039768,False,-0.07104475453427275,0.305096301918583,False
PG242362,O75330|O75330-2|O75330-3|O75330-4,sp|O75330-3|HMMR_HUMAN Isoform 3 of Hyaluronan mediated motility receptor OS=Homo sapiens GN=HMMR,O75330-3,-0.03796509130789217,0.725555760968819,False,0.22901627321371082,0.321467487507718,False,0.0688447579516731,0.429299417612137,False,-0.07464290330997196,0.342567452390634,False,-0.19469068782547733,0.998455589782439,False,-0.13875975602263466,0.524330914422182,False,0.0722906766961258,0.72778631738966,False,0.004727905239010002,0.401841302984815,False
PG247290,Q9Y5T5|Q9Y5T5-2,sp|Q9Y5T5|UBP16_HUMAN Ubiquitin carboxyl-terminal hydrolase 16 OS=Homo sapiens GN=USP16 PE=1 SV=1,Q9Y5T5,-0.04757334790214272,0.735962173993602,False,-0.428885150933036,0.21143571972462,False,-0.13766908079871853,0.324128237018547,False,0.05185355132272571,0.536357391512031,False,0.4305356866171356,0.998455589782439,False,0.14347240398715122,0.531778048320098,False,0.049223883586242065,0.776675406970449,False,-0.04605022813429312,0.344207509163687,False
PG252938,Q9UHW5|Q9UHW5-2|Q9UHW5-3,sp|Q9UHW5-3|GPN3_HUMAN Isoform 3 of GPN-loop GTPase 3 OS=Homo sapiens GN=GPN3,Q9UHW5-3,-0.2884513050315086,0.421849803419101,False,-0.5423316311649153,0.0137070566576223,False,-0.1771001641757512,0.21071917696054,False,-0.22905875667147962,0.190424288647729,False,-0.20760774492607922,0.998455589782439,False,-0.08482357406563486,0.556775759805706,False,-0.4614880710594859,0.119440908450332,False,-0.03286498156990637,0.339736846194795,False
PG250690,O43310|O43310-2,sp|O43310-2|CTIF_HUMAN Isoform 2 of CBP80/20-dependent translation initiation factor OS=Homo sapiens GN=CTIF,O43310-2,-0.3940167996247251,0.342482702109358,False,-0.1589826221759091,0.162378638511802,False,-0.2194948184142957,0.324128237018547,False,-0.17973175291853294,0.424354837704034,False,0.09765792165075256,0.998455589782439,False,0.16401339494780318,0.599037677431979,False,0.3326920990995685,0.361670706532187,False,0.12425032945204044,0.281903456654251,False
PG249024,Q9Y576|B9A047,sp|Q9Y576|ASB1_HUMAN Ankyrin repeat and SOCS box protein 1 OS=Homo sapiens GN=ASB1 PE=1 SV=1,Q9Y576,0.05480735587659754,0.744217699501036,False,-0.20740285596614041,0.159520280983261,False,-0.14752252438098398,0.233608297471947,False,-0.00877545223609028,0.611136546131175,False,0.3993326578746874,0.998455589782439,False,0.009362256665861308,0.714300740172743,False,0.1371224460319495,0.610768680116763,False,-0.1293848154790323,0.164921093559244,False
PG253924,Q9BU76,sp|Q9BU76|MMTA2_HUMAN Multiple myeloma tumor-associated protein 2 OS=Homo sapiens GN=MMTAG2 PE=1 SV=1,Q9BU76,-0.11739468454342676,0.612974771525707,False,-0.14016707085771024,0.400793501265267,False,-0.05872062967165265,0.511904263358068,False,0.12806746869738483,0.38513343555183,False,0.09033035383840024,0.998455589782439,False,0.11157180784669539,0.554607151794482,False,0.06755796752411683,0.731493172706901,False,-0.07521629052234195,0.282718730526909,False
PG245837,Q96FJ0|Q96FJ0-2,sp|Q96FJ0-2|STALP_HUMAN Isoform 2 of AMSH-like protease OS=Homo sapiens GN=STAMBPL1,Q96FJ0-2,-0.12373929077759196,0.629730245362136,False,-0.25952295043502854,0.345021049850139,False,0.11037892074364107,0.427829452923171,False,-0.09750023324395991,0.385022573847006,False,-0.3328192822056534,0.998455589782439,False,-0.23502033720503337,0.524330914422182,False,-0.4686029418630899,0.489452687126787,False,-0.027141183217432294,0.357338181309004,False
PG244168,Q96PU5-5|Q96PU5-6,sp|Q96PU5-5|NED4L_HUMAN Isoform 5 of E3 ubiquitin-protein ligase NEDD4-like OS=Homo sapiens GN=NEDD4L,Q96PU5-5,0.0879544021499239,0.676114973716755,False,-0.10821466280458865,0.435750448628281,False,-0.23203796545300545,0.324605573912392,False,0.06818930928137255,0.534065498158782,False,0.2691953688506978,0.998455589782439,False,0.02350257535901331,0.719758300657127,False,0.07302630389618503,0.724042543549316,False,-0.2767246993753645,0.122020854274976,False
PG243807,Q9H6Q4,sp|Q9H6Q4|NARFL_HUMAN Cytosolic Fe-S cluster assembly factor NARFL OS=Homo sapiens GN=NARFL PE=1 SV=1,Q9H6Q4,0.12457813744375773,0.631934373630812,False,0.1555158679038771,0.193898775814506,False,0.17164269530901113,0.243735198651329,False,0.015132384584133829,0.587996391980398,False,0.12100474957318039,0.998455589782439,False,-0.2198624379588702,0.524330914422182,False,0.15194248003329974,0.599094580983805,False,-0.06335212723399286,0.244972038922407,False
PG252030,Q14126,sp|Q14126|DSG2_HUMAN Desmoglein-2 OS=Homo sapiens GN=DSG2 PE=1 SV=2,Q14126,0.10875097118638746,0.60522883123952,False,-0.19524589788222813,0.373969016010473,False,0.09124940657036004,0.475563602442347,False,0.0026735335907590394,0.61931335167574,False,0.167928521295681,0.998455589782439,False,0.06407903409893734,0.629084428787123,False,-0.13606834777293456,0.725363816253675,False,0.15265490707853857,0.145797272070856,False
PG244364,Q9BYG5|Q9BYG5-2,sp|Q9BYG5|PAR6B_HUMAN Partitioning defective 6 homolog beta OS=Homo sapiens GN=PARD6B PE=1 SV=1,Q9BYG5,0.2405982769431905,0.649581427986061,False,-0.14683890441254915,0.261492277413187,False,-0.21421177420707438,0.264082990055963,False,0.26520266113082563,0.180387274654824,False,0.08325600802274784,0.998455589782439,False,0.20250658308137406,0.524330914422182,False,-0.3041811733329919,0.560335557787491,False,-0.27690785225652575,0.0803486644330574,False
PG253711,Q9H204|H0YAA8,tr|H0YAA8|H0YAA8_HUMAN Mediator of RNA polymerase II transcription subunit 28 (Fragment) OS=Homo sapiens GN=MED28 PE=1 SV=1,H0YAA8,-0.2843617579498398,0.494526735033529,False,-0.17785728192755806,0.392202142696495,False,-0.18374304171820777,0.237213678842132,False,-0.14559192340587238,0.391850452941559,False,-0.2455800822216242,0.998455589782439,False,-0.2038547071146603,0.524330914422182,False,-0.13907560619934273,0.716604662073118,False,-0.24200582542699578,0.102258696778311,False
PG244789,Q5JSZ5,sp|Q5JSZ5|PRC2B_HUMAN Protein PRRC2B OS=Homo sapiens GN=PRRC2B PE=1 SV=2,Q5JSZ5,-0.15741665717496184,0.626470330749951,False,-0.33103033358792155,0.165188680801836,False,-0.2159229616073255,0.361259544584954,False,-0.03742524884448386,0.538883226916157,False,-0.22235866664435847,0.998455589782439,False,-0.010664442695367479,0.719758300657127,False,-0.39597234305731827,0.216967347453238,False,-0.18916215545820916,0.169875861308831,False
PG249261,Q9BQE9|F2Z3H6,tr|F2Z3H6|F2Z3H6_HUMAN B-cell CLL/lymphoma 7 protein family member B OS=Homo sapiens GN=BCL7B PE=1 SV=2,F2Z3H6,-0.14910676032182835,0.622882990541346,False,-0.39396018461365306,0.0545249883804003,False,,,,,,,-0.1578155777894068,0.998455589782439,False,,,,-0.40266900208123163,0.0848485750197846,False,,,
PG246372,O75410|O75410-2,sp|O75410-2|TACC1_HUMAN Isoform 2 of Transforming acidic coiled-coil-containing protein 1 OS=Homo sapiens GN=TACC1,O75410-2,0.07611568772245829,0.694519371181343,False,-0.5045357664899608,0.078648591685078,False,-0.004776666401048593,0.676060899358938,False,0.14437035497411374,0.347364338841544,False,0.16453508230644084,0.998455589782439,False,0.0003226131376642566,0.727449624425995,False,-0.4161163719059785,0.321438975167822,False,-0.14882440823749826,0.156767032053226,False
PG250462,Q7Z7A1|Q7Z7A1-5,sp|Q7Z7A1|CNTRL_HUMAN Centriolin OS=Homo sapiens GN=CNTRL PE=1 SV=2,Q7Z7A1,0.1581648259117428,0.649581427986061,False,-0.11323330972007255,0.220163586210833,False,0.345204514942693,0.324202613746111,False,-0.07951877020802929,0.517975973344511,False,0.13665356532261871,0.998455589782439,False,-0.37653332367806014,0.524330914422182,False,-0.1347445703091966,0.521189873783713,False,0.04818996147266227,0.355362374276576,False
PG249806,O15484|E7EV01,tr|E7EV01|E7EV01_HUMAN Calpain-5 OS=Homo sapiens GN=CAPN5 PE=1 SV=2,E7EV01,0.07321690772047729,0.729704106089973,False,0.020126494314640402,0.495776585916012,False,-0.16427157637480808,0.380293531644867,False,0.12554878829802454,0.377210285627415,False,0.02291096828883671,0.999220576730913,False,0.1442675427142614,0.568293462222515,False,-0.030179445117000187,0.816525409804317,False,-0.1455528219585713,0.184469283220981,False
PG249383,Q6UB35,sp|Q6UB35|C1TM_HUMAN Monofunctional C1-tetrahydrofolate synthase; mitochondrial OS=Homo sapiens GN=MTHFD1L PE=1 SV=1,Q6UB35,-0.16897188486384176,0.692014384890275,False,1.6292083631918706,0.078648591685078,True,1.6375256235334272,0.0220583308834654,True,-0.6389720005676305,0.153944880751131,False,0.199218528358491,0.998455589782439,False,-0.25768874215922216,0.543904660827071,False,1.9973987764142032,0.126197557522998,False,2.0188088819418355,0.0144253757074582,True
PG247886,O75063,sp|O75063|XYLK_HUMAN Glycosaminoglycan xylosylkinase OS=Homo sapiens GN=FAM20B PE=1 SV=1,O75063,-0.26198586199420404,0.546306196822177,False,-0.06310545840362347,0.443373208992208,False,-0.11185551496347794,0.425850203809566,False,-0.17936209998198266,0.208424003965539,False,-0.00043731552398164184,0.999220576730913,False,-0.1153310396806192,0.580304094049732,False,0.198443088066599,0.583295260299181,False,-0.047824454662114525,0.28623777721228,False
PG255817,O00560|O00560-2|O00560-3|G5EA09|E9PBU7|B4DHN5,tr|G5EA09|G5EA09_HUMAN Syndecan binding protein (Syntenin); isoform CRA_a OS=Homo sapiens GN=SDCBP PE=1 SV=1,G5EA09,-0.09698615452879483,0.624152055403465,False,0.1272709246972161,0.341649261522357,False,0.2632256346963411,0.445209507794917,False,0.20709098874296483,0.480039511183881,False,-0.023218084304852844,0.999013945026389,False,0.2746598926180891,0.607165376198294,False,0.20103899492115798,0.375001805274752,False,0.33079453857146535,0.0299942737274948,False
PG254688,Q13371,sp|Q13371|PHLP_HUMAN Phosducin-like protein OS=Homo sapiens GN=PDCL PE=1 SV=3,Q13371,0.16583645487547138,0.450498274599897,False,0.11472098150560557,0.385774859751671,False,0.027504064539110532,0.633134111342187,False,0.2294275923261522,0.130274693724404,False,0.1055513360314484,0.998455589782439,False,0.10179936326001869,0.568293462222515,False,0.054435862661582325,0.741464749248851,False,-0.10012416452702298,0.205781965558349,False
PG246838,Q92994|Q92994-5|Q92994-7|Q92994-8,sp|Q92994|TF3B_HUMAN Transcription factor IIIB 90 kDa subunit OS=Homo sapiens GN=BRF1 PE=1 SV=1,Q92994,-0.05968918979741692,0.700761418789873,False,-0.04686100014000857,0.483444746537261,False,-0.07121442393393511,0.554674808937012,False,-0.02788984619661869,0.516246619966563,False,-0.10083583690956471,0.998455589782439,False,-0.008192337583980849,0.730228587132961,False,-0.08800764725215636,0.710995708773075,False,-0.05151691532129745,0.290614374354642,False
PG246931,Q9C0B7,sp|Q9C0B7|TNG6_HUMAN Transport and Golgi organization protein 6 homolog OS=Homo sapiens GN=TANGO6 PE=1 SV=2,Q9C0B7,-0.10012856997836397,0.634628699903761,False,-0.20982657769555785,0.2819274013746,False,-0.2567351218763177,0.24870234278802,False,-0.09398205973967898,0.450115293390569,False,-0.13134685071611443,0.998455589782439,False,-0.012550425806506168,0.71683971326879,False,-0.24104485843330822,0.585385773779832,False,-0.17530348794314488,0.134608976027264,False
PG250316,P15169|B1AP58,sp|P15169|CBPN_HUMAN Carboxypeptidase N catalytic chain OS=Homo sapiens GN=CPN1 PE=1 SV=1,P15169,1.5160588017807957,0.0026289120629866,True,1.3518962133526369,0.010454921826978,True,1.8860892210242288,0.0054101445430159,True,2.093144034560245,0.0020439575046903,True,0.4333996864307774,0.998455589782439,False,0.1444477563875816,0.568293462222515,False,0.26923709800261864,0.341511298645298,False,-0.06260705714843448,0.215454979958363,False
PG249335,P30043,sp|P30043|BLVRB_HUMAN Flavin reductase (NADPH) OS=Homo sapiens GN=BLVRB PE=1 SV=3,P30043,-0.16924462484139582,0.552503096370549,False,-0.1689729623110706,0.197100286900738,False,-0.17409501111698708,0.365770535080417,False,0.00245695611885221,0.61082026284844,False,-0.15568059496239023,0.998455589782439,False,-0.002841610230707906,0.734698115573248,False,-0.15540893243206494,0.566597642067805,False,-0.17939357746654716,0.183888222300739,False
PG252936,O14653|O14653-2|O14653-3|E7EQ34,tr|E7EQ34|E7EQ34_HUMAN Golgi SNAP receptor complex member 2 OS=Homo sapiens GN=GOSR2 PE=3 SV=2,E7EQ34,0.21776704984950732,0.592371437163449,False,0.14722489939153727,0.318824827076052,False,-0.028408111824522405,0.58840126733759,False,-0.008275145734288636,0.596707651048005,False,-0.04516574950971175,0.998455589782439,False,0.07068258344033283,0.631291504418213,False,-0.1157078999676818,0.676784843782337,False,0.05054961735009909,0.249093004560672,False
PG256668,Q9NZI7,sp|Q9NZI7|UBIP1_HUMAN Upstream-binding protein 1 OS=Homo sapiens GN=UBP1 PE=1 SV=1,Q9NZI7,-0.08589954226401304,0.702361542675485,False,-0.027382760163515815,0.448808470436103,False,,,,,,,-0.04909809876629201,0.998455589782439,False,,,,0.00941868333420524,0.819305476925619,False,,,
PG252995,Q13227|Q13227-2|I3L4X7|I3L3Y9,tr|I3L3Y9|I3L3Y9_HUMAN G protein pathway suppressor 2 (Fragment) OS=Homo sapiens GN=GPS2 PE=1 SV=1,I3L3Y9,0.22805269971453979,0.631934373630812,False,-0.011082941264759515,0.504513810444232,False,-0.01399895323570486,0.642202630047202,False,0.17495378306041198,0.270314067068148,False,0.22183014147862085,0.998455589782439,False,0.09681425055837949,0.537205389759335,False,-0.017305499500678254,0.7832493928349,False,-0.09213848573773753,0.238473027827448,False
PG253743,Q86YW9|Q86YW9-4|F8WAE6,sp|Q86YW9|MD12L_HUMAN Mediator of RNA polymerase II transcription subunit 12-like protein OS=Homo sapiens GN=MED12L PE=1 SV=2,Q86YW9,-0.057853048015769626,0.709753778186739,False,-0.186957445903917,0.213216861624917,False,0.013493438286269787,0.642938683359453,False,-0.490375353082141,0.112168652954187,False,0.1626101815808718,0.998455589782439,False,-0.20591894977762104,0.524330914422182,False,0.03350578369272431,0.734785198672828,False,0.2979498415907898,0.0361619650116383,False
PG253621,Q9H992|Q9H992-2|F5H6W4,sp|Q9H992|MARH7_HUMAN E3 ubiquitin-protein ligase MARCH7 OS=Homo sapiens GN=MARCH7 PE=1 SV=1,Q9H992,0.40354777478023407,0.519427443034189,False,0.2609945885514061,0.212485908550687,False,,,,,,,-0.018565572892547854,0.999220576730913,False,,,,-0.16111875912137552,0.642626418976832,False,,,
PG252801,Q10472,sp|Q10472|GALT1_HUMAN Polypeptide N-acetylgalactosaminyltransferase 1 OS=Homo sapiens GN=GALNT1 PE=1 SV=1,Q10472,-0.17635360379669618,0.586946956510194,False,-0.04312444264116504,0.414633100720593,False,-0.16024875696017898,0.279897669568659,False,-0.09957044257064958,0.484053810148709,False,-0.1079106632703631,0.998455589782439,False,0.06845709126694094,0.66347574288188,False,0.025318497885167813,0.767432992356203,False,0.007778776877411718,0.416132920661125,False
PG248747,Q9UM13|D6RA92,sp|Q9UM13|APC10_HUMAN Anaphase-promoting complex subunit 10 OS=Homo sapiens GN=ANAPC10 PE=1 SV=1,Q9UM13,0.07470580291932515,0.729704106089973,False,-0.004958049209718631,0.523096379284634,False,-0.338648538361517,0.169530616952818,False,-0.059323961634648696,0.575281793498479,False,-0.10845331205470415,0.998455589782439,False,-0.055183720057102294,0.683671082570932,False,-0.18811716418374796,0.453866563229218,False,-0.3345082967839706,0.130009261406794,False
PG242777,P04183|K7ERV3,tr|K7ERV3|K7ERV3_HUMAN Thymidine kinase OS=Homo sapiens GN=TK1 PE=1 SV=1,K7ERV3,0.1917425477919794,0.486023771662713,False,-0.19194450062512683,0.265902951191541,False,-0.27243579260224987,0.111158909355189,False,-0.10200062372947284,0.449634698973633,False,0.08682311589237617,0.998455589782439,False,0.0909504950064349,0.644499875968946,False,-0.2968639325247297,0.499976558038736,False,-0.07948467386634223,0.216983324915774,False
PG256330,O95630,sp|O95630|STABP_HUMAN STAM-binding protein OS=Homo sapiens GN=STAMBP PE=1 SV=1,O95630,-0.22906312436102047,0.464156340334365,False,-0.03592017608664777,0.478526762220654,False,-0.18288916791927678,0.270435404274688,False,-0.151976921774718,0.189320264151337,False,-0.03621209936163618,0.998455589782439,False,-0.05399004914648456,0.605270121858446,False,0.1569308489127364,0.546700249313374,False,-0.08490229529104336,0.246477203252641,False
PG243850,P60660-2|G8JLA2,tr|G8JLA2|G8JLA2_HUMAN Myosin light polypeptide 6 OS=Homo sapiens GN=MYL6 PE=1 SV=1,G8JLA2,-0.41277379353095717,0.549406543185776,False,-0.2456771742641066,0.108203666589863,False,-0.1118594875987552,0.427091963147849,False,-0.00575067542141056,0.607807118984666,False,-0.46112910286735326,0.998455589782439,False,-0.05709538663191872,0.675319291823311,False,-0.2940324836005028,0.276068544178144,False,-0.1632041988092634,0.0999970299678089,False
PG242919,Q15652|Q15652-3,sp|Q15652|JHD2C_HUMAN Probable JmjC domain-containing histone demethylation protein 2C OS=Homo sapiens GN=JMJD1C PE=1 SV=2,Q15652,0.27525709021523115,0.371209481417114,False,-0.03808194117930781,0.499982967140577,False,,,,,,,0.016986077190912177,0.998455589782439,False,,,,-0.29635295420362673,0.514145302845268,False,,,
PG249487,Q7KYR7|Q7KYR7-5,sp|Q7KYR7|BT2A1_HUMAN Butyrophilin subfamily 2 member A1 OS=Homo sapiens GN=BTN2A1 PE=1 SV=3,Q7KYR7,-0.4247459911927579,0.248710089401099,False,1.1004195004892645,0.0242138202634912,True,0.0688248047992278,0.449194558108632,False,0.05652035805571831,0.430992718955037,False,0.01785835895989695,0.998455589782439,False,-0.07544094350458559,0.578411481317723,False,1.543023850641919,0.0133257139165532,True,-0.06313649676107627,0.229528489455693,False
PG253451,Q8WXG6|Q8WXG6-7,sp|Q8WXG6|MADD_HUMAN MAP kinase-activating death domain protein OS=Homo sapiens GN=MADD PE=1 SV=2,Q8WXG6,-0.04889850902245561,0.715738681231587,False,0.022713813023711407,0.477937481033069,False,0.053830329763295416,0.540258849916288,False,0.11044494852189475,0.238754396185205,False,0.0020101892534497047,0.999220576730913,False,0.07515478572344439,0.572000338343512,False,0.07362251129961647,0.642156807262699,False,0.018540166964844923,0.367515191636378,False
PG242414,Q99081,sp|Q99081|HTF4_HUMAN Transcription factor 12 OS=Homo sapiens GN=TCF12 PE=1 SV=1,Q99081,-0.17206584949606285,0.549406543185776,False,-0.20266687326078683,0.136427849135282,False,-0.062305491589231723,0.569229907873535,False,0.2317800988375184,0.147071555180419,False,-0.2091181100207803,0.998455589782439,False,0.22531037862951572,0.524330914422182,False,-0.23971913378550438,0.284044748066103,False,-0.06877521179723417,0.278586182943531,False
PG255116,P48454|P48454-2|P48454-3,sp|P48454-3|PP2BC_HUMAN Isoform 3 of Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform OS=Homo sapiens GN=PPP3CC,P48454-3,-0.029508359679952183,0.729704106089973,False,-0.15556138992753785,0.138407464085196,False,0.03900410924421583,0.630753342825111,False,-0.21991708103200436,0.374479181154739,False,-0.11812269496586414,0.998455589782439,False,-0.1496288153641886,0.574551585946273,False,-0.24417572521344963,0.256521022213622,False,0.10929237491203155,0.314580583580094,False
